"ID","area_code","area_name","observe_time","data_time","solar_radiation","wind_direction_ten","wind_direction_hundred","wind_speed_ten","wind_speed_hundred"
464283,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 05:30:00.000000',0.0000,252.2600,257.1700,0.5600,0.9000
464284,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 05:30:00.000000',0.0000,252.2600,257.1700,NULL,0.9000
464285,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 05:30:00.000000',0.0000,227.1900,242.3100,0.6700,0.8500
464286,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 05:30:00.000000',0.0000,326.8600,326.9400,0.3300,0.6300
464287,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 05:30:00.000000',0.0000,338.5700,NULL,0.7200,1.0300
464288,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 05:30:00.000000',0.0000,222.8700,240.4300,0.7200,NULL
464289,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 05:30:00.000000',0.0000,170.7100,265.8100,NULL,0.3300
464290,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 05:45:00.000000',0.0000,247.3600,256.3000,0.5600,0.9000
464291,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 05:45:00.000000',NULL,247.3600,256.3000,0.5600,0.9000
464292,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 05:45:00.000000',0.0000,227.1800,242.3000,0.7100,NULL
464293,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 05:45:00.000000',0.0000,311.8900,323.5200,0.2500,0.6100
464294,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 05:45:00.000000',0.0000,337.6000,334.8900,0.7000,1.0300
464295,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 05:45:00.000000',0.0000,225.7100,240.4600,0.7700,0.8200
464296,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 05:45:00.000000',0.0000,173.8900,260.0600,0.4900,0.3600
464297,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 06:00:00.000000',NULL,NULL,NULL,0.5500,0.9000
464298,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 06:00:00.000000',0.0000,242.4000,255.4400,0.5500,0.9000
464299,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 06:00:00.000000',0.0000,NULL,242.2900,0.7500,0.9100
464300,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 06:00:00.000000',0.0000,NULL,319.8600,0.2100,0.5900
464301,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 06:00:00.000000',0.0000,NULL,335.2900,0.6800,1.0300
464302,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 06:00:00.000000',NULL,228.1800,240.5000,NULL,0.8600
464303,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 06:00:00.000000',0.0000,175.7900,255.3200,0.6200,NULL
464304,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 06:15:00.000000',0.0000,241.0700,254.5800,0.5500,0.9000
464305,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 06:15:00.000000',NULL,NULL,254.5800,0.5500,0.9000
464306,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 06:15:00.000000',NULL,224.2700,242.2800,NULL,0.9300
464307,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 06:15:00.000000',0.0000,292.3500,315.9900,0.2500,0.5700
464308,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 06:15:00.000000',0.0000,337.6400,335.7000,NULL,1.0200
464309,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 06:15:00.000000',0.0000,222.5400,240.5200,0.8200,0.9000
464310,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 06:15:00.000000',NULL,177.5500,251.4100,0.6000,0.4400
464311,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 06:30:00.000000',0.0000,239.7200,253.7200,0.5500,0.9000
464312,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 06:30:00.000000',0.0000,239.7200,253.7200,0.5500,NULL
464313,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 06:30:00.000000',0.0000,221.2700,242.2700,NULL,0.9600
464314,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 06:30:00.000000',0.0000,295.3300,311.9100,0.2900,0.5600
464315,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 06:30:00.000000',0.0000,338.6500,336.1000,0.7100,1.0200
464316,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 06:30:00.000000',NULL,216.9000,240.5500,0.8300,0.9400
464317,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 06:30:00.000000',0.0000,179.4000,248.1500,0.5900,0.4800
464318,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 06:45:00.000000',NULL,NULL,252.8700,0.5400,0.9000
464319,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 06:45:00.000000',12.7700,238.3600,252.8700,0.5400,0.9000
464320,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 06:45:00.000000',13.4300,218.2000,242.2600,0.7200,0.9800
464321,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 06:45:00.000000',10.9000,297.5900,307.6600,0.3300,0.5500
464322,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 06:45:00.000000',10.0800,339.6200,336.5100,NULL,1.0200
464323,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 06:45:00.000000',14.4300,211.3600,240.5700,0.8400,0.9800
464324,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 06:45:00.000000',12.2100,181.3400,245.4100,0.5700,0.5200
464325,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 07:00:00.000000',NULL,236.9800,252.0200,0.5400,0.9100
464326,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 07:00:00.000000',NULL,236.9800,252.0200,0.5400,0.9100
464327,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 07:00:00.000000',37.4700,215.0600,242.2600,0.7200,1.0100
464328,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 07:00:00.000000',34.0600,299.3600,303.2700,0.3700,0.5400
464329,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 07:00:00.000000',32.8900,340.5400,336.9200,NULL,1.0200
464330,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 07:00:00.000000',38.8100,206.0200,240.5900,0.8600,1.0200
464331,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 07:00:00.000000',35.8700,183.3900,243.0800,0.5600,0.5600
464332,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 07:15:00.000000',69.6100,NULL,251.1800,0.5700,0.9100
464333,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 07:15:00.000000',69.6100,235.3500,251.1800,0.5700,0.9100
464334,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 07:15:00.000000',70.8200,217.9600,242.2500,0.7400,1.0400
464335,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 07:15:00.000000',66.2500,292.5400,298.8000,0.3400,0.5400
464336,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 07:15:00.000000',64.5400,340.9000,337.3300,0.7300,1.0100
464337,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 07:15:00.000000',72.5900,NULL,240.6100,0.8600,1.0700
464338,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 07:15:00.000000',68.7700,190.3300,241.0900,0.5400,0.6100
464339,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 07:30:00.000000',111.1800,233.9000,NULL,0.6000,0.9100
464340,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 07:30:00.000000',111.1800,233.9000,250.3400,0.6000,0.9100
464341,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 07:30:00.000000',112.6200,220.6700,242.2400,0.7700,1.0600
464342,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 07:30:00.000000',107.2500,284.7600,294.2800,0.3200,0.5400
464343,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 07:30:00.000000',NULL,341.2800,337.7400,0.7100,1.0100
464344,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 07:30:00.000000',114.6700,216.2600,240.6300,0.8600,1.1100
464345,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 07:30:00.000000',110.3300,197.5600,239.3700,NULL,0.6500
464346,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 07:45:00.000000',158.1800,232.6100,249.5000,0.6400,0.9100
464347,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 07:45:00.000000',158.1800,232.6100,249.5000,0.6400,0.9100
464348,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 07:45:00.000000',159.7400,223.2000,242.2400,0.7900,1.0900
464349,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 07:45:00.000000',153.9500,276.1500,289.7800,0.3100,0.5400
464350,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 07:45:00.000000',151.3500,341.6700,338.1600,0.7000,1.0100
464351,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 07:45:00.000000',161.9100,221.2700,240.6500,0.8700,1.1500
464352,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 07:45:00.000000',157.4000,204.8700,237.8700,0.5400,0.7000
464353,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 08:00:00.000000',207.9400,231.4400,NULL,0.6700,0.9200
464354,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 08:00:00.000000',207.9400,NULL,248.6700,0.6700,0.9200
464355,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 08:00:00.000000',209.5600,225.5600,242.2300,0.8200,1.1100
464356,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 08:00:00.000000',203.6300,266.9900,285.3600,0.3000,0.5500
464357,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 08:00:00.000000',200.7200,342.0900,338.5800,0.6800,1.0000
464358,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 08:00:00.000000',211.7500,226.1100,240.6600,0.8900,1.1900
464359,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 08:00:00.000000',207.3200,212.0100,236.5500,0.5500,0.7400
464360,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 08:15:00.000000',258.6200,NULL,NULL,0.7300,0.9100
464361,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 08:15:00.000000',258.6200,231.5900,247.8800,0.7300,NULL
464362,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 08:15:00.000000',260.2500,226.3800,241.8900,0.8700,1.1000
464363,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 08:15:00.000000',NULL,258.7700,284.1000,0.3100,0.5400
464364,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 08:15:00.000000',251.2200,340.9000,339.7600,0.6600,1.0200
464365,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 08:15:00.000000',262.3800,227.2800,241.1200,0.9000,1.1600
464366,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 08:15:00.000000',258.2100,213.1000,238.0000,0.6000,0.7400
464367,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 08:30:00.000000',308.9300,231.7300,247.0700,0.7900,0.9000
464368,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 08:30:00.000000',308.9300,231.7300,247.0700,0.7900,NULL
464369,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 08:30:00.000000',310.5300,227.1100,241.5400,0.9200,NULL
464370,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 08:30:00.000000',304.8600,251.0000,282.8300,NULL,0.5400
464371,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 08:30:00.000000',301.4800,339.6500,340.9100,0.6500,NULL
464372,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 08:30:00.000000',312.5600,228.4200,241.5900,0.9100,NULL
464373,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 08:30:00.000000',308.7500,214.0100,239.4300,0.6600,0.7500
464374,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 08:45:00.000000',357.9400,231.8400,246.2500,0.8500,0.8900
464375,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 08:45:00.000000',357.9400,231.8400,246.2500,0.8500,0.8900
464376,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 08:45:00.000000',359.4800,227.7700,241.1900,0.9600,1.0700
464377,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 08:45:00.000000',354.1100,243.9100,281.5600,0.3400,0.5400
464378,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 08:45:00.000000',350.5500,338.3400,342.0300,0.6300,1.0500
464379,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 08:45:00.000000',361.3600,229.5400,242.1000,0.9200,1.1000
464380,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 08:45:00.000000',358.0200,214.7800,240.8500,0.7100,0.7500
464381,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 09:00:00.000000',NULL,231.9400,245.4100,0.9100,0.8800
464382,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 09:00:00.000000',404.9400,231.9400,245.4100,0.9100,NULL
464383,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 09:00:00.000000',406.4100,228.3700,240.8200,1.0100,1.0500
464384,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 09:00:00.000000',401.4100,237.5900,NULL,0.3600,0.5400
464385,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 09:00:00.000000',397.7000,336.9700,343.1200,NULL,1.0600
464386,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 09:00:00.000000',408.1200,230.6300,242.6200,NULL,1.0800
464387,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 09:00:00.000000',405.2900,215.4400,242.2400,0.7700,0.7600
464388,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 09:15:00.000000',449.4000,235.2100,244.5500,0.9000,0.8700
464389,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 09:15:00.000000',449.4000,235.2100,244.5500,0.9000,0.8700
464390,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 09:15:00.000000',450.7800,234.4000,240.4400,NULL,NULL
464391,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 09:15:00.000000',446.2100,241.4800,278.9700,0.3500,NULL
464392,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 09:15:00.000000',442.3800,340.8800,344.1800,0.6100,1.0800
464393,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 09:15:00.000000',452.3000,239.6700,NULL,0.9100,1.0500
464394,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 09:15:00.000000',450.0400,224.8800,243.6200,0.6800,0.7600
464395,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 09:30:00.000000',490.8800,238.6300,NULL,0.8800,0.8600
464396,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 09:30:00.000000',490.8800,238.6300,NULL,0.8800,0.8600
464397,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 09:30:00.000000',492.1600,240.6500,240.0500,NULL,NULL
464398,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 09:30:00.000000',488.0700,245.6400,277.6700,0.3400,NULL
464399,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 09:30:00.000000',484.1200,NULL,NULL,0.6100,1.0900
464400,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 09:30:00.000000',NULL,249.0400,243.7600,0.9000,1.0200
464401,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 09:30:00.000000',491.8100,236.6400,244.9700,NULL,0.7700
464402,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 09:45:00.000000',529.0200,242.1600,242.7900,0.8600,0.8600
464403,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 09:45:00.000000',NULL,242.1600,242.7900,NULL,0.8600
464404,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 09:45:00.000000',530.1900,246.9700,239.6500,NULL,1.0100
464405,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 09:45:00.000000',526.6200,250.0600,276.3600,0.3300,0.5300
464406,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 09:45:00.000000',522.5800,348.8200,346.2200,0.6100,1.1100
464407,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 09:45:00.000000',531.2700,258.2700,244.3800,0.9200,0.9900
464408,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 09:45:00.000000',530.2500,250.3600,246.3000,0.5800,0.7800
464409,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 10:00:00.000000',563.5300,245.8000,241.8800,NULL,0.8500
464410,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 10:00:00.000000',563.5300,245.8000,241.8800,0.8500,0.8500
464411,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 10:00:00.000000',564.5800,253.2000,239.2400,0.9900,0.9900
464412,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 10:00:00.000000',561.5600,254.6900,NULL,0.3200,0.5300
464413,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 10:00:00.000000',557.4400,352.7800,347.1900,0.6100,NULL
464414,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 10:00:00.000000',565.4200,266.9100,245.0300,0.9600,NULL
464415,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 10:00:00.000000',NULL,264.7500,247.6000,0.5900,0.7900
464416,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 10:15:00.000000',594.1600,239.0100,240.9600,0.8300,0.8400
464417,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 10:15:00.000000',594.1600,239.0100,240.9600,0.8300,0.8400
464418,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 10:15:00.000000',595.0800,247.2700,NULL,0.9300,0.9800
464419,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 10:15:00.000000',592.6400,247.2900,273.7400,0.3300,0.5300
464420,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 10:15:00.000000',NULL,353.0300,348.1400,0.6300,1.1400
464421,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 10:15:00.000000',595.6800,262.5200,245.7200,0.8700,NULL
464422,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 10:15:00.000000',596.0000,261.2100,248.8800,NULL,0.7900
464423,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 10:30:00.000000',620.7000,NULL,240.0200,0.8100,0.8300
464424,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 10:30:00.000000',620.7000,231.8500,240.0200,0.8100,0.8300
464425,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 10:30:00.000000',621.4800,240.5900,238.3800,0.8800,0.9600
464426,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 10:30:00.000000',619.6400,240.2900,272.4200,0.3400,0.5300
464427,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 10:30:00.000000',615.4200,353.2600,349.0600,0.6500,NULL
464428,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 10:30:00.000000',621.8300,NULL,246.4500,0.7900,0.9100
464429,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 10:30:00.000000',622.8400,257.5600,250.1400,0.5700,0.8000
464430,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 10:45:00.000000',642.9800,224.5400,239.0600,0.8100,0.8300
464431,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 10:45:00.000000',642.9800,224.5400,239.0600,0.8100,0.8300
464432,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 10:45:00.000000',643.6200,233.2400,237.9300,0.8500,0.9500
464433,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 10:45:00.000000',642.3900,NULL,271.1000,0.3500,0.5300
464434,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 10:45:00.000000',638.1400,353.4900,NULL,0.6700,1.1700
464435,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 10:45:00.000000',643.7100,250.5800,NULL,0.7100,0.8800
464436,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 10:45:00.000000',645.4100,253.8300,251.3700,0.5600,0.8100
464437,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 11:00:00.000000',660.8500,217.3000,238.0800,0.8200,0.8200
464438,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 11:00:00.000000',660.8500,217.3000,238.0800,0.8200,0.8200
464439,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 11:00:00.000000',661.3500,NULL,237.4600,0.8200,0.9400
464440,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 11:00:00.000000',660.7500,228.0300,NULL,0.3700,0.5300
464441,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 11:00:00.000000',656.4800,353.6900,350.8200,0.6900,1.1900
464442,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 11:00:00.000000',661.1800,242.5600,248.0500,0.6500,0.8600
464443,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 11:00:00.000000',NULL,250.0300,252.5700,NULL,0.8200
464444,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 11:15:00.000000',674.2200,215.2000,233.8600,0.8900,NULL
464445,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 11:15:00.000000',674.2200,215.2000,233.8600,0.8900,NULL
464446,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 11:15:00.000000',674.5800,224.7400,236.2600,NULL,0.8500
464447,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 11:15:00.000000',674.6000,222.5700,277.4300,0.3100,0.4700
464448,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 11:15:00.000000',670.3400,357.0600,353.3500,0.7500,1.2800
464449,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 11:15:00.000000',674.1400,246.5800,252.3300,0.6800,0.7900
464450,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 11:15:00.000000',677.2400,246.9200,256.7000,NULL,0.7500
464451,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 11:30:00.000000',683.0000,213.3900,228.8800,0.9600,0.6900
464452,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 11:30:00.000000',683.0000,213.3900,NULL,0.9600,0.6900
464453,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 11:30:00.000000',NULL,224.1800,234.8000,0.9300,0.7600
464454,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 11:30:00.000000',683.8800,214.3800,287.2200,0.2500,0.4200
464455,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 11:30:00.000000',679.6200,359.9300,355.5500,0.8000,1.3700
464456,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 11:30:00.000000',682.5100,250.2000,257.3400,0.7200,0.7300
464457,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 11:30:00.000000',686.3000,243.3100,261.5900,0.4800,0.6900
464458,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 11:45:00.000000',687.1400,211.8400,223.0000,1.0300,0.6400
464459,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 11:45:00.000000',687.1400,211.8400,NULL,1.0300,0.6400
464460,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 11:45:00.000000',NULL,223.6800,NULL,0.9900,NULL
464461,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 11:45:00.000000',688.5100,201.4600,299.3700,0.2000,0.3800
464462,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 11:45:00.000000',684.2700,2.4000,357.4600,0.8700,1.4700
464463,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 11:45:00.000000',686.2400,NULL,263.2000,0.7600,0.6800
464464,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 11:45:00.000000',690.7200,NULL,267.3800,0.4500,0.6400
464465,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 12:00:00.000000',686.6200,210.4800,216.1200,1.1000,0.5900
464466,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 12:00:00.000000',686.6200,210.4800,216.1200,1.1000,0.5900
464467,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 12:00:00.000000',686.5300,223.2300,NULL,1.0400,0.5900
464468,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 12:00:00.000000',688.4700,181.2700,313.3800,0.1600,0.3600
464469,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 12:00:00.000000',684.2700,4.5400,359.1400,0.9300,1.5600
464470,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 12:00:00.000000',685.3000,256.3800,269.9700,0.8000,0.6300
464471,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 12:00:00.000000',690.4500,NULL,274.1700,0.4100,0.5900
464472,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 12:15:00.000000',NULL,205.7700,208.2200,1.0900,0.5600
464473,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 12:15:00.000000',681.4400,205.7700,208.2200,1.0900,NULL
464474,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 12:15:00.000000',681.2000,219.6700,227.4100,1.0000,0.5100
464475,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 12:15:00.000000',683.7600,176.3500,327.8500,0.1200,0.3700
464476,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 12:15:00.000000',679.6200,4.9300,0.6300,0.9800,1.6600
464477,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 12:15:00.000000',679.7100,258.3200,277.6600,0.7600,0.6000
464478,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 12:15:00.000000',685.5200,251.5300,282.0300,0.3800,0.5500
464479,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 12:30:00.000000',671.6200,201.0000,199.4100,1.0900,0.5300
464480,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-23 12:30:00.000000',671.6200,201.0000,199.4100,1.0900,0.5300
464481,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-23 12:30:00.000000',671.2400,215.8600,NULL,NULL,0.4300
464482,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-23 12:30:00.000000',674.4200,NULL,341.0700,0.0800,0.4000
464483,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-23 12:30:00.000000',670.3400,NULL,1.9500,1.0300,1.7600
464484,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-23 12:30:00.000000',669.5000,260.4600,286.1400,0.7300,0.5800
464485,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-23 12:30:00.000000',675.9400,NULL,290.8400,NULL,0.5200
464486,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-23 12:45:00.000000',657.2400,196.2400,190.0100,1.0900,0.5200
