"ID","area_code","area_name","observe_time","data_time","rain","temperature","humidity","solar_radiation","wind_direction_ten","wind_direction_hundred","wind_speed_ten","wind_speed_hundred","cloud_amount"
43180,'330800','衢州市','2023-11-11 20:00:00.000000','2023-11-11 23:00:00.000000',0.6100,NULL,74.3700,NULL,58.0400,55.2900,NULL,6.3400,100.0000
43181,'330803','衢江区','2023-11-11 20:00:00.000000','2023-11-11 23:00:00.000000',0.7200,12.6200,77.8000,0.0000,55.2200,53.4800,3.2500,5.6000,100.0000
43182,'330800','衢州市','2023-11-11 20:00:00.000000','2023-11-12 02:00:00.000000',0.0000,NULL,69.5700,NULL,55.9800,50.4400,3.4200,6.0100,100.0000
43183,'330802','柯城区','2023-11-11 20:00:00.000000','2023-11-11 23:00:00.000000',0.6100,12.4400,74.3700,0.0000,NULL,55.2900,3.6700,6.3400,NULL
43184,'330803','衢江区','2023-11-11 20:00:00.000000','2023-11-12 02:00:00.000000',0.0000,NULL,71.7300,0.0000,50.3200,45.9100,3.5400,6.0600,100.0000
43185,'330802','柯城区','2023-11-11 20:00:00.000000','2023-11-12 02:00:00.000000',NULL,NULL,69.5700,NULL,55.9800,50.4400,3.4200,NULL,100.0000
43186,'330800','衢州市','2023-11-11 20:00:00.000000','2023-11-12 05:00:00.000000',0.0000,12.2100,68.5000,0.0000,49.5000,45.2900,3.1500,5.5700,100.0000
43187,'330803','衢江区','2023-11-11 20:00:00.000000','2023-11-12 05:00:00.000000',0.0000,NULL,69.6700,0.0000,42.5400,39.5800,3.5600,6.0800,NULL
43188,'330881','江山市','2023-11-11 20:00:00.000000','2023-11-11 23:00:00.000000',0.2300,11.3700,86.2700,0.0000,51.2400,53.2000,5.3100,8.8100,NULL
43189,'330881','江山市','2023-11-11 20:00:00.000000','2023-11-11 20:00:00.000000',0.0000,11.5100,92.0000,0.0000,NULL,52.7300,5.5500,9.6000,98.4400
43190,'330881','江山市','2023-11-11 20:00:00.000000','2023-11-12 02:00:00.000000',0.0000,11.3700,83.2600,0.0000,48.2800,50.4800,4.7200,7.9300,100.0000
43191,'330802','柯城区','2023-11-11 20:00:00.000000','2023-11-12 05:00:00.000000',0.0000,12.2100,NULL,0.0000,49.5000,45.2900,NULL,NULL,100.0000
43192,'330825','龙游县','2023-11-11 20:00:00.000000','2023-11-11 23:00:00.000000',0.9900,12.5700,NULL,0.0000,NULL,47.8800,2.1800,3.9500,100.0000
43193,'330825','龙游县','2023-11-11 20:00:00.000000','2023-11-11 20:00:00.000000',0.0000,12.6900,87.9800,0.0000,60.8800,NULL,2.7800,NULL,100.0000
43194,'330824','开化县','2023-11-11 20:00:00.000000','2023-11-11 23:00:00.000000',NULL,11.7700,78.6400,0.0000,13.7200,NULL,2.7400,NULL,100.0000
43195,'330824','开化县','2023-11-11 20:00:00.000000','2023-11-11 20:00:00.000000',0.0000,11.8400,85.2800,NULL,25.6600,33.9900,2.7800,5.2200,100.0000
43196,'330881','江山市','2023-11-11 20:00:00.000000','2023-11-12 05:00:00.000000',NULL,11.0200,NULL,0.0000,NULL,NULL,4.3500,NULL,NULL
43197,'330825','龙游县','2023-11-11 20:00:00.000000','2023-11-12 05:00:00.000000',0.1000,12.0500,73.6800,0.0000,20.9100,22.5800,3.3800,5.7500,100.0000
43198,'330825','龙游县','2023-11-11 20:00:00.000000','2023-11-12 02:00:00.000000',0.1000,12.2900,76.2900,0.0000,33.2600,31.7900,3.0500,5.2500,NULL
43199,'330824','开化县','2023-11-11 20:00:00.000000','2023-11-12 05:00:00.000000',NULL,11.5400,NULL,NULL,19.1200,25.2100,3.0700,5.4000,NULL
43200,'330824','开化县','2023-11-11 20:00:00.000000','2023-11-12 02:00:00.000000',0.0000,NULL,NULL,0.0000,NULL,NULL,NULL,5.9400,100.0000
43201,'330822','常山县','2023-11-11 20:00:00.000000','2023-11-11 20:00:00.000000',0.0000,12.1100,86.4900,0.0000,48.2600,53.5600,NULL,6.4600,NULL
43202,'330822','常山县','2023-11-11 20:00:00.000000','2023-11-11 23:00:00.000000',0.2500,11.9800,NULL,0.0000,34.4900,45.0700,2.8600,5.1900,100.0000
43203,'330822','常山县','2023-11-11 20:00:00.000000','2023-11-12 05:00:00.000000',NULL,11.7900,77.8200,0.0000,12.4100,18.9100,2.1800,3.9600,100.0000
43204,'330822','常山县','2023-11-11 20:00:00.000000','2023-11-12 02:00:00.000000',0.0000,11.9000,NULL,0.0000,NULL,NULL,2.4400,4.4000,100.0000
43205,'330822','常山县','2023-11-12 08:00:00.000000','2023-11-12 11:00:00.000000',0.1700,NULL,60.8500,283.3200,60.3400,NULL,3.5300,5.0100,100.0000
43206,'330822','常山县','2023-11-12 08:00:00.000000','2023-11-12 08:00:00.000000',NULL,12.0400,88.0900,NULL,NULL,35.9500,2.8000,4.2500,100.0000
43207,'330822','常山县','2023-11-12 08:00:00.000000','2023-11-12 17:00:00.000000',0.1700,NULL,NULL,16.8200,25.4900,NULL,2.7100,4.3900,100.0000
43208,'330822','常山县','2023-11-12 08:00:00.000000','2023-11-12 14:00:00.000000',0.1000,13.0800,50.5200,NULL,NULL,33.0800,3.1900,4.4700,100.0000
43209,'330800','衢州市','2023-11-12 08:00:00.000000','2023-11-12 11:00:00.000000',NULL,12.8800,52.9300,283.4600,59.0600,57.2300,4.8100,NULL,100.0000
43210,'330803','衢江区','2023-11-12 08:00:00.000000','2023-11-12 11:00:00.000000',0.1500,NULL,53.3000,283.9300,52.1800,NULL,NULL,NULL,100.0000
43211,'330800','衢州市','2023-11-12 08:00:00.000000','2023-11-12 08:00:00.000000',0.0000,12.1800,80.3900,NULL,58.0300,NULL,3.6700,6.0700,100.0000
43212,'330802','柯城区','2023-11-12 08:00:00.000000','2023-11-12 11:00:00.000000',0.0000,12.8800,52.9300,NULL,NULL,57.2300,4.8100,6.8500,100.0000
43213,'330803','衢江区','2023-11-12 08:00:00.000000','2023-11-12 08:00:00.000000',0.0000,NULL,NULL,128.9900,48.0400,NULL,4.1600,6.8100,100.0000
43214,'330802','柯城区','2023-11-12 08:00:00.000000','2023-11-12 08:00:00.000000',0.0000,12.1800,80.3900,128.3600,58.0300,52.5700,3.6700,NULL,100.0000
43215,'330881','江山市','2023-11-12 08:00:00.000000','2023-11-12 11:00:00.000000',0.0000,11.8400,63.3000,284.5600,50.2000,51.7000,NULL,8.1500,NULL
43216,'330881','江山市','2023-11-12 08:00:00.000000','2023-11-12 08:00:00.000000',0.0000,11.2300,NULL,128.0800,NULL,50.6400,4.5900,7.3200,100.0000
43217,'330881','江山市','2023-11-12 08:00:00.000000','2023-11-12 17:00:00.000000',NULL,NULL,53.4600,7.8800,54.3200,56.4500,NULL,NULL,100.0000
43218,'330881','江山市','2023-11-12 08:00:00.000000','2023-11-12 14:00:00.000000',0.0000,12.4800,51.7300,234.6300,50.6700,51.2000,5.1000,NULL,100.0000
43219,'330800','衢州市','2023-11-12 08:00:00.000000','2023-11-12 17:00:00.000000',0.0000,12.3300,48.1400,12.2600,74.8200,72.7400,3.4900,5.5400,100.0000
43220,'330803','衢江区','2023-11-12 08:00:00.000000','2023-11-12 17:00:00.000000',0.0000,12.4800,46.3900,0.9700,NULL,68.8100,NULL,NULL,100.0000
43221,'330800','衢州市','2023-11-12 08:00:00.000000','2023-11-12 14:00:00.000000',0.0000,NULL,NULL,NULL,61.4500,58.6200,4.1500,5.8300,100.0000
43222,'330825','龙游县','2023-11-12 08:00:00.000000','2023-11-12 14:00:00.000000',0.0000,13.2400,42.4100,231.4800,43.3700,43.1200,3.8600,5.3100,100.0000
43223,'330802','柯城区','2023-11-12 08:00:00.000000','2023-11-12 17:00:00.000000',NULL,12.3300,48.1400,12.2600,74.8200,72.7400,3.4900,5.5400,100.0000
43224,'330803','衢江区','2023-11-12 08:00:00.000000','2023-11-12 14:00:00.000000',0.0000,13.5100,43.9800,232.3200,55.8500,NULL,4.3400,NULL,NULL
43225,'330824','开化县','2023-11-12 08:00:00.000000','2023-11-12 14:00:00.000000',NULL,12.2100,49.1200,233.6000,15.8300,17.6100,3.8900,NULL,NULL
43226,'330825','龙游县','2023-11-12 08:00:00.000000','2023-11-12 11:00:00.000000',0.2000,12.5900,55.1800,NULL,39.9600,40.2500,4.5000,NULL,100.0000
43227,'330825','龙游县','2023-11-12 08:00:00.000000','2023-11-12 08:00:00.000000',NULL,11.6900,NULL,129.8200,26.9800,NULL,3.9300,6.5600,100.0000
43228,'330802','柯城区','2023-11-12 08:00:00.000000','2023-11-12 14:00:00.000000',NULL,13.4600,NULL,232.9800,61.4500,58.6200,4.1500,NULL,100.0000
43229,'330824','开化县','2023-11-12 08:00:00.000000','2023-11-12 11:00:00.000000',0.0000,NULL,NULL,282.1800,NULL,23.6300,3.7600,5.4600,100.0000
43230,'330824','开化县','2023-11-12 08:00:00.000000','2023-11-12 08:00:00.000000',NULL,NULL,NULL,125.6600,11.4500,14.6500,2.9300,4.7600,NULL
43231,'330825','龙游县','2023-11-12 08:00:00.000000','2023-11-12 17:00:00.000000',NULL,NULL,43.7800,7.8300,50.0100,NULL,NULL,4.5600,100.0000
43232,'330824','开化县','2023-11-12 08:00:00.000000','2023-11-12 17:00:00.000000',0.0000,11.3700,44.5500,10.1500,23.3700,24.1700,3.2300,5.3300,100.0000
43233,'330822','常山县','2023-11-12 20:00:00.000000','2023-11-12 20:00:00.000000',0.0000,10.3400,NULL,0.0000,15.3400,19.0800,3.1300,NULL,NULL
43234,'330822','常山县','2023-11-12 20:00:00.000000','2023-11-12 23:00:00.000000',0.0000,9.1900,51.6300,0.0000,6.4200,10.6400,3.8500,5.9100,99.9700
43235,'330822','常山县','2023-11-12 20:00:00.000000','2023-11-13 05:00:00.000000',0.0000,6.2000,NULL,0.0000,NULL,30.4300,2.8000,4.9900,84.7800
43236,'330822','常山县','2023-11-12 20:00:00.000000','2023-11-13 02:00:00.000000',NULL,7.4400,NULL,0.0000,10.3900,19.1900,NULL,NULL,36.3800
43237,'330881','江山市','2023-11-12 20:00:00.000000','2023-11-13 05:00:00.000000',NULL,NULL,40.5200,0.0000,NULL,55.1200,5.3500,8.6600,78.1700
43238,'330800','衢州市','2023-11-12 20:00:00.000000','2023-11-12 20:00:00.000000',0.0000,11.2200,48.5400,0.0000,63.8400,61.7100,NULL,5.4900,100.0000
43239,'330881','江山市','2023-11-12 20:00:00.000000','2023-11-12 23:00:00.000000',0.0000,9.3900,49.0300,0.0000,NULL,52.5800,4.5400,7.2200,89.1600
43240,'330803','衢江区','2023-11-12 20:00:00.000000','2023-11-12 20:00:00.000000',0.0000,NULL,NULL,0.0000,53.3300,50.9700,4.1100,6.2600,100.0000
43241,'330881','江山市','2023-11-12 20:00:00.000000','2023-11-12 20:00:00.000000',0.0000,10.3800,56.6000,0.0000,45.1100,NULL,3.5700,NULL,100.0000
43242,'330881','江山市','2023-11-12 20:00:00.000000','2023-11-13 02:00:00.000000',0.0000,7.5000,48.2300,NULL,50.9700,52.5300,4.8300,8.1200,42.4300
43243,'330802','柯城区','2023-11-12 20:00:00.000000','2023-11-12 20:00:00.000000',0.0000,11.2200,48.5400,0.0000,63.8400,61.7100,3.4900,5.4900,100.0000
43244,'330800','衢州市','2023-11-12 20:00:00.000000','2023-11-12 23:00:00.000000',0.0000,NULL,43.7100,NULL,55.1700,51.3500,4.1600,6.4500,83.0800
43245,'330803','衢江区','2023-11-12 20:00:00.000000','2023-11-12 23:00:00.000000',0.0000,10.2200,NULL,0.0000,47.3000,NULL,4.6400,NULL,87.1800
43246,'330825','龙游县','2023-11-12 20:00:00.000000','2023-11-12 23:00:00.000000',0.0000,9.7900,41.3500,0.0000,22.3300,22.9500,NULL,6.2600,95.1500
43247,'330825','龙游县','2023-11-12 20:00:00.000000','2023-11-12 20:00:00.000000',0.0000,NULL,NULL,0.0000,23.9700,24.6900,3.9400,5.9000,100.0000
43248,'330800','衢州市','2023-11-12 20:00:00.000000','2023-11-13 02:00:00.000000',NULL,8.0600,43.1700,NULL,65.2400,60.9100,3.8700,6.6700,23.8300
43249,'330824','开化县','2023-11-12 20:00:00.000000','2023-11-12 23:00:00.000000',0.0000,NULL,NULL,0.0000,18.1100,21.2600,3.9700,6.6600,39.3500
43250,'330802','柯城区','2023-11-12 20:00:00.000000','2023-11-12 23:00:00.000000',0.0000,10.1900,NULL,NULL,55.1700,51.3500,4.1600,6.4500,83.0800
43251,'330824','开化县','2023-11-12 20:00:00.000000','2023-11-12 20:00:00.000000',NULL,9.5300,NULL,0.0000,19.9800,NULL,3.1600,NULL,NULL
43252,'330803','衢江区','2023-11-12 20:00:00.000000','2023-11-13 02:00:00.000000',0.0000,8.3600,37.7600,0.0000,58.8600,54.8100,4.5000,7.3100,27.7500
43253,'330802','柯城区','2023-11-12 20:00:00.000000','2023-11-13 02:00:00.000000',0.0000,8.0600,43.1700,NULL,65.2400,60.9100,3.8700,6.6700,NULL
43254,'330800','衢州市','2023-11-12 20:00:00.000000','2023-11-13 05:00:00.000000',0.0000,6.9800,35.3000,0.0000,63.6900,NULL,4.7900,7.7000,40.9600
43255,'330803','衢江区','2023-11-12 20:00:00.000000','2023-11-13 05:00:00.000000',NULL,6.7600,36.8300,0.0000,NULL,51.2200,4.7000,NULL,35.7100
43256,'330802','柯城区','2023-11-12 20:00:00.000000','2023-11-13 05:00:00.000000',NULL,6.9800,35.3000,0.0000,NULL,NULL,4.7900,NULL,NULL
43257,'330825','龙游县','2023-11-12 20:00:00.000000','2023-11-13 05:00:00.000000',0.0000,6.2500,46.3200,0.0000,27.5300,31.1300,3.5000,NULL,NULL
43258,'330825','龙游县','2023-11-12 20:00:00.000000','2023-11-13 02:00:00.000000',0.0000,7.8200,NULL,NULL,35.4400,33.9700,NULL,6.3300,26.5100
43259,'330824','开化县','2023-11-12 20:00:00.000000','2023-11-13 05:00:00.000000',NULL,NULL,NULL,0.0000,23.5700,27.5600,NULL,6.0700,34.0300
43260,'330824','开化县','2023-11-12 20:00:00.000000','2023-11-13 02:00:00.000000',0.0000,NULL,54.7700,0.0000,23.8500,26.8700,3.3100,6.2100,17.8500
43261,'330824','开化县','2023-11-13 08:00:00.000000','2023-11-13 11:00:00.000000',0.0000,9.5200,14.7200,410.5600,39.3300,42.1400,1.9400,2.6400,NULL
43262,'330824','开化县','2023-11-13 08:00:00.000000','2023-11-13 08:00:00.000000',0.0000,6.8500,51.7100,125.5100,53.4300,53.9300,2.7500,3.9400,88.6600
43263,'330825','龙游县','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,10.1300,21.1200,11.7300,66.4600,60.9700,1.6900,3.9000,98.1900
43264,'330824','开化县','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,10.2100,22.2900,9.6800,12.3300,20.5900,1.3900,2.7700,75.7400
43265,'330822','常山县','2023-11-13 08:00:00.000000','2023-11-13 11:00:00.000000',0.0000,9.0200,29.0200,478.4700,64.6300,63.9200,3.9300,5.3700,39.0400
43266,'330822','常山县','2023-11-13 08:00:00.000000','2023-11-13 08:00:00.000000',0.0000,6.7500,45.3900,129.2900,71.3400,71.2500,4.2000,6.1800,73.6800
43267,'330881','江山市','2023-11-13 08:00:00.000000','2023-11-13 11:00:00.000000',0.0000,8.9300,23.9300,424.0100,47.4100,49.7700,NULL,NULL,51.7300
43268,'330881','江山市','2023-11-13 08:00:00.000000','2023-11-13 08:00:00.000000',0.0000,6.7300,44.8300,146.9500,51.6200,53.0500,5.6500,8.2400,46.3400
43269,'330822','常山县','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,9.6300,NULL,10.2300,NULL,86.2100,2.4700,4.3000,84.7200
43270,'330822','常山县','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.0900,26.3900,530.6000,57.2400,54.7200,2.5400,3.3500,2.7200
43271,'330881','江山市','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,9.2700,14.5800,13.3800,50.3800,54.2400,2.9100,5.3300,99.8000
43272,'330881','江山市','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',NULL,10.5700,11.5600,548.0900,46.6200,47.8100,4.4700,6.1200,0.7000
43273,'330800','衢州市','2023-11-13 08:00:00.000000','2023-11-13 11:00:00.000000',0.0000,9.6200,15.3500,566.7800,71.1200,69.7800,4.2500,5.6600,20.1400
43274,'330803','衢江区','2023-11-13 08:00:00.000000','2023-11-13 11:00:00.000000',0.0000,9.9300,9.3300,636.0100,65.6700,65.3700,4.2200,5.5600,8.8100
43275,'330800','衢州市','2023-11-13 08:00:00.000000','2023-11-13 08:00:00.000000',0.0000,7.4200,NULL,129.2600,63.1000,62.9500,5.1000,NULL,79.7400
43276,'330802','柯城区','2023-11-13 08:00:00.000000','2023-11-13 11:00:00.000000',0.0000,9.6200,15.3500,566.7800,71.1200,69.7800,4.2500,NULL,20.1400
43277,'330803','衢江区','2023-11-13 08:00:00.000000','2023-11-13 08:00:00.000000',0.0000,7.7700,36.9800,128.0400,NULL,62.1200,4.9800,6.9300,91.8900
43278,'330800','衢州市','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,9.8700,NULL,11.5300,94.2600,90.5100,2.6600,5.1700,97.0600
43279,'330802','柯城区','2023-11-13 08:00:00.000000','2023-11-13 08:00:00.000000',0.0000,7.4200,29.7800,129.2600,63.1000,NULL,5.1000,7.2200,79.7400
43280,'330803','衢江区','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,10.1400,19.5000,10.9800,88.5500,NULL,2.6000,5.0700,99.7200
43281,'330800','衢州市','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.3600,18.4500,518.4800,75.4600,72.5400,3.6500,4.8500,4.8100
43282,'330802','柯城区','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,9.8700,23.1900,11.5300,NULL,NULL,2.6600,5.1700,97.0600
43283,'330803','衢江区','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.5700,11.8600,528.2200,66.6300,65.1100,3.6200,NULL,4.5200
43284,'330802','柯城区','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.3600,18.4500,518.4800,75.4600,72.5400,3.6500,4.8500,4.8100
43285,'330825','龙游县','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.6500,NULL,NULL,47.6400,47.5100,2.8100,3.6400,6.9400
43286,'330824','开化县','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.3800,NULL,492.3100,9.7500,14.5400,2.1300,2.8600,5.8900
43287,'330825','龙游县','2023-11-13 08:00:00.000000','2023-11-13 11:00:00.000000',0.0000,9.9800,8.1800,NULL,54.3200,55.1100,3.4000,4.4300,1.0100
43288,'330825','龙游县','2023-11-13 08:00:00.000000','2023-11-13 08:00:00.000000',NULL,7.7300,31.6900,151.6800,NULL,65.1200,4.0900,5.6100,39.2100
43289,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',0.0000,7.1200,23.7400,0.0000,61.4700,NULL,2.7100,5.5000,51.8900
43290,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,8.1200,30.0600,0.0000,61.8800,NULL,1.7000,4.0000,16.3200
43291,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-14 02:00:00.000000',0.2700,6.4900,44.9100,0.0000,NULL,55.6300,1.8000,4.2100,37.9600
43292,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',0.0000,7.3000,49.4300,0.0000,NULL,11.3000,0.8200,NULL,73.2300
43293,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,7.7400,NULL,0.0000,116.1700,125.1000,1.1400,2.2200,88.4900
43294,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',NULL,7.8000,NULL,0.0000,57.4600,NULL,2.3800,5.0700,69.2600
43295,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',0.0000,7.7300,35.9300,0.0000,28.6800,47.1500,1.7700,3.9600,56.7200
43296,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',0.0000,7.6600,31.9200,0.0000,45.3000,47.5100,3.4500,6.4500,96.6100
43297,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,7.4800,31.4500,NULL,51.8900,55.2700,2.6400,5.3700,92.1300
43298,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,7.8300,37.9500,0.0000,49.8700,65.6100,1.8900,4.5000,NULL
43299,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,NULL,32.9200,0.0000,59.6900,67.4500,2.0000,4.7100,30.2500
43300,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,7.8300,37.9500,0.0000,49.8700,65.6100,1.8900,4.5000,23.9500
43301,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',0.0000,NULL,31.5900,0.0000,47.5400,54.6300,2.9700,5.5300,43.3900
43302,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',0.0000,7.7900,NULL,0.0000,49.8000,58.1600,3.0100,5.7300,46.6400
43303,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-14 02:00:00.000000',0.2700,6.4900,NULL,0.0000,48.0600,55.6300,NULL,4.2100,37.9600
43304,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',0.0000,7.9000,31.5900,0.0000,47.5400,54.6300,2.9700,5.5300,43.3900
43305,'330800','衢州市','2023-11-14 08:00:00.000000','2023-11-14 11:00:00.000000',0.0000,12.1800,23.3300,676.1000,96.2500,87.8300,0.6600,0.7900,3.0900
43306,'330803','衢江区','2023-11-14 08:00:00.000000','2023-11-14 11:00:00.000000',0.0000,12.4200,21.6800,683.8000,55.5300,54.2500,0.7600,0.9800,2.6100
43307,'330800','衢州市','2023-11-14 08:00:00.000000','2023-11-14 08:00:00.000000',0.0000,8.1200,NULL,166.6200,86.5100,82.8400,NULL,1.4700,22.6800
43308,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',0.0000,6.4000,NULL,0.0000,NULL,65.4400,1.4400,3.1600,93.0700
43309,'330802','柯城区','2023-11-14 08:00:00.000000','2023-11-14 11:00:00.000000',0.0000,12.1800,23.3300,676.1000,96.2500,87.8300,0.6600,0.7900,3.0900
43310,'330803','衢江区','2023-11-14 08:00:00.000000','2023-11-14 08:00:00.000000',0.0000,8.2900,41.4600,183.1900,78.7900,80.6600,1.1300,1.6200,NULL
43311,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',0.0000,6.9500,40.3700,0.0000,NULL,66.2000,NULL,3.4600,84.4600
43312,'330802','柯城区','2023-11-14 08:00:00.000000','2023-11-14 08:00:00.000000',0.0000,8.1200,40.9600,166.6200,86.5100,82.8400,1.0500,1.4700,NULL
43313,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',0.0000,6.4000,48.0400,0.0000,66.0100,65.4400,1.4400,3.1600,93.0700
43314,'330800','衢州市','2023-11-14 08:00:00.000000','2023-11-14 17:00:00.000000',0.0000,NULL,51.2600,NULL,64.9400,81.8400,1.4100,1.0700,0.0000
43315,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',0.0000,6.7900,39.7500,0.0000,NULL,53.1700,1.4400,3.3100,54.5900
43316,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-14 02:00:00.000000',0.0000,6.0600,43.3000,0.0000,40.6100,59.3200,2.0000,4.0300,47.1900
43317,'330803','衢江区','2023-11-14 08:00:00.000000','2023-11-14 17:00:00.000000',0.0000,11.7400,44.5000,2.6700,NULL,25.7300,1.4900,NULL,0.0000
43318,'330800','衢州市','2023-11-14 08:00:00.000000','2023-11-14 14:00:00.000000',0.0000,14.4900,23.4800,548.2100,197.8900,206.2800,1.1100,1.3800,0.0000
43319,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',0.0000,7.0800,52.7200,0.0000,28.7400,21.8200,NULL,0.8800,94.7200
43320,'330825','龙游县','2023-11-14 08:00:00.000000','2023-11-14 14:00:00.000000',0.0000,15.1000,14.9600,536.5600,297.7200,299.6500,0.3100,NULL,0.0000
43321,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-14 02:00:00.000000',0.0000,6.7100,55.9100,0.0000,49.5300,74.8400,0.6800,1.2100,80.6900
43322,'330802','柯城区','2023-11-14 08:00:00.000000','2023-11-14 17:00:00.000000',0.0000,11.2700,NULL,11.4400,64.9400,81.8400,1.4100,1.0700,0.0000
43323,'330803','衢江区','2023-11-14 08:00:00.000000','2023-11-14 14:00:00.000000',0.0000,14.6500,19.7300,536.0500,208.9700,212.0600,0.7400,0.9600,0.0000
